symbol,name,exchange,quarter_end_date,sector,mkt_cap,industry,state,eps,previous_eps,eps_change,eps_binary,eps_change_binary,total_revenue,profit_margin,ebitda,operating_margin,current_ratio,debt_ratio,debt_equity,interest_cov,gross_margin,roa,roe,federal_funds_rate,fed_rate_change
RELI,Reliance Global Group Inc,"NASDAQ",2022-09-30,FINANCE,11897900,"INSURANCE AGENTS, BROKERS & SERVICE",NJ,-0.1,-0.1,0,0,1,4153361,147.40094,-19.34429,-24.77718,56.302,24.822,48.333,-151688200,23.86,11.084,21.583,3.08,1.5
RELY,Remitly Global Inc,"NASDAQ",2022-09-30,TRADE & SERVICES,1790265000,"SERVICES-BUSINESS SERVICES, NEC",WA,-0.2,-0.23,-0.03,0,0,168929000,-19.57568,-18.11945,107.7051,308.707,1.425,2.108,-10793,-266.981,-4.79,-7.089,3.08,1.5
RENT,Rent the Runway Inc,"NASDAQ",2022-07-31,TRADE & SERVICES,85409000,"RETAIL-RETAIL STORES, NEC",NY,-0.53,-0.67,-0.14,0,0,76500000,-44.31373,-37.12418,75.51622,323.017,66.929,3600,-2560,-29.499,-8.877,-477.465,1.58,1.25
REPX,Riley Exploration Permian Inc,NYSE MKT,2022-09-30,ENERGY & TRANSPORTATION,626176000,CRUDE PETROLEUM & NATURAL GAS,CO,1.42,1.96,0.54,1,1,122126000,48.97974,69.53392,98.83311,60.624,9.271,14.547,10105.8,156.043,12.194,19.132,3.08,1.5
RES,RPC Inc,NYSE,2022-09-30,ENERGY & TRANSPORTATION,2001671000,"OIL & GAS FIELD SERVICES, NEC",GA,0.32,0.22,-0.1,1,0,461001000,15.04118,24.59279,132.92472,330.462,2.191,2.991,64454.5,132.718,6.569,8.965,3.08,1.5
REVG,Rev Group Inc,NYSE,2022-07-31,MANUFACTURING,857735000,MOTOR VEHICLES & PASSENGER CAR BODIES,WI,0.24,0.17,-0.06999999999999998,1,0,594800000,1.59718,4.05178,181.05263,152.497,18.766,55.804,400,713.684,0.713,2.121,1.58,1.25
REXR,Rexford Industrial Realty Inc,NYSE,2022-09-30,REAL ESTATE & CONSTRUCTION,10517048000,REAL ESTATE INVESTMENT TRUSTS,CA,0.21,0.22,0.010000000000000009,1,1,162747000,24.13562,64.76371,-332.41599,1.671,21.734,31.273,-871.9,145.204,0.441,0.635,3.08,1.5
REYN,Reynolds Consumer Products Inc,"NASDAQ",2022-09-30,MANUFACTURING,6763885000,"PLASTICS, FOIL & COATED PAPER BAGS",IL,0.24,0.26,0.020000000000000018,1,1,967000000,4.96381,11.68563,110.41667,215.511,42.671,116.574,265,370.833,0.977,2.67,3.08,1.5
RF,Regions Financial Corporation,NYSE,2022-09-30,FINANCE,21688480000,"NATIONAL COMMERCIAL BANKS",AL,0.43,0.59,0.15999999999999998,1,1,1824000000,23.51974,38.43202,103.2634,12.104,1.441,14.987,546.9,120.979,0.272,2.827,3.08,1.5
RGA,Reinsurance Group of America,NYSE,2022-09-30,FINANCE,9655129000,LIFE INSURANCE,MO,5.2,5.78,0.5800000000000001,1,1,4066000000,6.98475,10.10821,-705.6338,14348.148,5.119,115.905,-4356.5,-617.254,0.343,7.774,3.08,1.5
RGCO,RGC Resources Inc,"NASDAQ",2022-09-30,ENERGY & TRANSPORTATION,238777000,"NATURAL GAS TRANSMISISON & DISTRIBUTION",VA,-0.01,0.06,0.06999999999999999,0,1,14112560,-80.88702,-85.41251,-3.98321,159.3,141.853,442.379,38.3,-123.629,-3.932,-12.262,3.08,1.5
RGEN,Repligen Corporation,"NASDAQ",2022-09-30,LIFE SCIENCES,10330315000,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",MA,0.77,0.91,0.14,1,1,200412000,20.16097,30.19081,130.34278,232.102,11.54,15.485,16007.6,132.793,1.641,2.202,3.08,1.5
RGF,Real Good Food Company Inc,"NASDAQ",2022-09-30,MANUFACTURING,192887000,FOOD AND KINDRED PRODUCTS,NJ,-0.51,-0.19,0.32,0,1,37550000,-35.03063,-25.77097,80.94876,238.855,152.718,514.192,-431.3,-13.441,-10.655,-35.873,3.08,1.5
RGNX,Regenxbio Inc,"NASDAQ",2022-09-30,LIFE SCIENCES,1050303000,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",MD,-1.75,-1.58,0.16999999999999993,0,1,20558000,-367.1758,-320.95048,94.11928,353.416,9.989,15.658,-1193.2,17.828,-8.541,-13.388,3.08,1.5
RGS,Regis Corporation,NYSE,2022-09-30,TRADE & SERVICES,60564000,SERVICES-PERSONAL SERVICES,MN,-0.02,-0.066,-0.046,0,0,61871000,2.37268,6.01413,168.25613,30.253,23.805,-575.616,64.7,2575.477,0.203,-4.916,3.08,1.5
RHI,Robert Half International Inc,NYSE,2022-09-30,TRADE & SERVICES,8406503000,SERVICES-HELP SUPPLY SERVICES,CA,1.53,1.6,0.07000000000000006,1,1,1835801000,9.0536,12.20786,134.589,182.285,7.971,15.562,9535.2,473.875,5.71,11.148,3.08,1.5
RIBT,Ricebran Tech,"NASDAQ",2022-09-30,MANUFACTURING,7116000,GRAIN MILL PRODUCTS,TX,-0.38,-0.5,-0.12,0,0,10712000,-19.06273,-17.38237,120.56807,92.078,7.064,16.11,-1619.7,34.133,-6.781,-15.466,3.08,1.5
RIGL,Rigel Pharmaceuticals Inc,"NASDAQ",2022-09-30,LIFE SCIENCES,144059000,PHARMACEUTICAL PREPARATIONS,CA,-0.11,-0.08,0.03,0,1,22911000,-83.09109,-78.4383,96.66964,233.661,34.599,384.32,-2228,16.998,-16.467,-182.907,3.08,1.5
RILY,B. Riley Financial Inc,"NASDAQ",2022-09-30,TRADE & SERVICES,1307433000,"SERVICES-BUSINESS SERVICES, NEC",CA,1.5294,-4.36,-5.8894,1,0,340363000,14.0547,29.41007,216.48724,13.229,39.75,451.507,299.4,343.257,0.82,9.314,3.08,1.5
RIVN,Rivian Automotive Inc,"NASDAQ",2022-09-30,MANUFACTURING,27703425000,MOTOR VEHICLES & PASSENGER CAR BODIES,CA,-1.57,-1.62,-0.050000000000000044,0,0,512000000,-336.71875,-297.85156,102.90023,683.926,6.461,8.013,-7391.7,53.19,-9.063,-11.241,3.08,1.5
RJF,Raymond James Financial Inc.,NYSE,2022-09-30,FINANCE,25626980000,"SECURITY BROKERS, DEALERS & FLOTATION COMPANIES",FL,2.08,1.61,-0.47,1,0,3001000000,14.62846,28.15728,94.07745,1279.757,3.096,26.496,242.9,170.159,0.542,4.642,3.08,1.5
RKDA,Arcadia Biosciences Inc,"NASDAQ",2022-09-30,LIFE SCIENCES,8309700,AGRICULTURAL CHEMICALS,VIS,-0.12,-0.2,-0.08000000000000002,0,0,1973000,-145.31171,-231.47491,159.74887,741.323,6.541,8.996,-4821.1,158.493,-8.316,-11.437,3.08,1.5
RKT,Rocket Companies Inc Class A,NYSE,2022-09-30,FINANCE,16573230000,MORTGAGE BANKERS & LOAN CORRESPONDENTS,MI,-0.08,-0.03,0.05,0,1,1144382000,0.60382,13.27817,1848.65412,1477.284,43.142,109.417,151.2,8204.689,0.031,0.078,3.08,1.5
RL,Ralph Lauren Corp Class A,NYSE,2022-09-30,MANUFACTURING,7623782000,"MEN'S & BOYS' FURNISHGS, WORK CLOTHG, & ALLIED GARMENTS",NY,2.23,1.88,-0.3500000000000001,1,0,1579900000,9.52592,16.64029,137.34219,201.252,16.893,50.43,2175.8,679.801,2.235,6.672,3.08,1.5
RLI,RLI Corp,NYSE,2022-09-30,FINANCE,5889179000,"FIRE, MARINE & CASUALTY INSURANCE",IL,0.5,1.49,0.99,1,1,859494000,51.18046,64.77241,190.70274,420.354,3.834,14.334,41673.5,195.387,8.441,31.556,3.08,1.5
RM,Regional Management Corp,NYSE,2022-09-30,FINANCE,288628000,PERSONAL CREDIT INSTITUTIONS,SC,1.06,1.24,0.17999999999999994,1,1,131452000,7.65907,21.40097,-886.00516,4.707,76.648,399.215,-751.9,321.504,0.627,3.264,3.08,1.5
RMBI,Richmond Mutual Bancorporation Inc,"NASDAQ",2022-09-30,FINANCE,152335000,STATE COMMERCIAL BANKS,IN,0.29,0.31,0.020000000000000018,1,1,11496416,27.47141,58.26525,68.87514,2873.413,14.625,149.633,81.9,113.157,0.247,2.527,3.08,1.5
RMBL,RumbleON Inc,"NASDAQ",2022-09-30,TECHNOLOGY,129150000,SERVICES-COMPUTER PROGRAMMING SERVICES,TX,0.19,0.87,0.6799999999999999,1,1,470272000,0.64622,4.82869,447.21948,149.183,41.18,109.281,107.8,3828.43,0.233,0.618,3.08,1.5
RMBS,Rambus Inc,"NASDAQ",2022-09-30,MANUFACTURING,4123010000,SEMICONDUCTORS & RELATED DEVICES,CA,0.41,0.43,0.020000000000000018,1,1,112244000,0.83657,7.01775,1802.23642,407.26,1.07,1.383,3872.5,9079.872,0.097,0.125,3.08,1.5
RMD,ResMed Inc,NYSE,2022-09-30,LIFE SCIENCES,34116123000,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,CA,1.51,1.49,-0.020000000000000018,1,0,966860000,21.76923,29.17827,131.00609,293.607,15.361,23.168,3865138.8,256.944,4.065,6.131,3.08,1.5
RMNI,Rimini Street Inc,"NASDAQ",2022-09-30,TRADE & SERVICES,369002000,"SERVICES-BUSINESS SERVICES, NEC",NV,0.09,0.07,-0.01999999999999999,1,0,202695000,-0.19734,1.33896,-508.75,78.651,27.031,58.466,174.4,-15665,-0.12,-0.26,3.08,1.5
RMTI,Rockwell Medical Inc,"NASDAQ",2022-09-30,LIFE SCIENCES,13542800,ELECTROMEDICAL & ELECTROTHERAPEUTIC APPARATUS,NJ,-0.4,-0.56,-0.16000000000000003,0,0,18215000,-23.00302,-19.58276,88.49642,219.04,1.857,6.235,-779,-18.544,-7.733,-25.967,3.08,1.5
RNGR,Ranger Energy Services Inc,NYSE,2022-09-30,ENERGY & TRANSPORTATION,276100000,"OIL & GAS FIELD SERVICES, NEC",TX,0.54,-0.02,-0.56,1,0,177000000,7.68362,11.07345,132.35294,150,10.608,16.802,1000,197.794,3.332,5.277,3.08,1.5
RNST,Renasant Corporation,"NASDAQ",2022-09-30,FINANCE,2278970000,STATE COMMERCIAL BANKS,MS,0.79,0.72,-0.07000000000000006,1,0,168270000,27.67398,44.09342,64.95158,199.522,4.491,35.351,236,122.129,0.283,2.226,3.08,1.5
RNWK,RealNetworks Inc,"NASDAQ",2022-09-30,TECHNOLOGY,34430500,SERVICES-COMPUTER PROGRAMMING SERVICES,WA,-0.14,-0.11,0.030000000000000013,0,1,11705000,-56.96711,-55.64289,102.17457,139.197,3.623,5.995,-227100,-133.788,-14.185,-23.473,3.08,1.5
ROAD,Construction Partners Inc,"NASDAQ",2022-09-30,REAL ESTATE & CONSTRUCTION,1558603000,HEAVY CONSTRUCTION OTHER THAN BLDG CONST - CONTRACTORS,AL,0.25,0.23,-0.01999999999999999,1,0,392187000,3.34407,-3.58655,155.88258,184.484,34.411,82.692,258.2,378.124,1.197,2.877,3.08,1.5
ROCC,Ranger Oil Corp,"NASDAQ",2022-09-30,ENERGY & TRANSPORTATION,825651000,CRUDE PETROLEUM & NATURAL GAS,TX,2.96,2.73,-0.22999999999999998,1,0,305090000,34.8212,61.5071,167.96754,62.734,31.183,135.211,1355.9,277.929,5.489,23.802,3.08,1.5
ROCK,Gibraltar Industries Inc,"NASDAQ",2022-09-30,MANUFACTURING,1579211000,"STEEL WORKS, BLAST FURNACES & ROLLING & FINISHING MILLS",NY,1.12,0.96,-0.16000000000000014,1,0,391291000,8.76458,12.82856,138.2009,190.957,9.187,14.445,4522.5,275.714,2.586,4.066,3.08,1.5
ROG,Rogers Corporation,NYSE,2022-09-30,LIFE SCIENCES,2233349000,"PLASTIC MATERIALS, SYNTH RESINS & NONVULCAN ELASTOMERS",AZ,1.11,1.22,0.10999999999999988,1,1,244289000,6.07395,13.11725,124.51813,462.367,17.837,26.609,616.1,526.109,0.913,1.361,3.08,1.5
ROIC,Retail Opportunity Investments,"NASDAQ",2022-09-30,REAL ESTATE & CONSTRUCTION,1873112000,REAL ESTATE INVESTMENT TRUSTS,CA,0.15,0.09,-0.06,1,0,78038000,23.73459,73.72306,186.07062,6.851,33.567,77.372,234.8,393.235,0.617,1.422,3.08,1.5
ROK,Rockwell Automation Inc,NYSE,2022-09-30,LIFE SCIENCES,30489932000,"MEASURING & CONTROLLING DEVICES, NEC",WI,3.04,2.66,-0.3799999999999999,1,0,2093000000,16.19207,22.74247,-11.15373,101.078,3.34,13.182,-115.6,261.552,3.15,12.434,3.08,1.5
ROKU,Roku Inc,"NASDAQ",2022-09-30,TECHNOLOGY,8457867000,CABLE & OTHER PAY TELEVISION SERVICES,CA,-0.88,-0.82,0.06000000000000005,0,1,761373000,-16.04772,-17.53096,120.30233,314.912,15.983,25.27,-12704.3,-292.01,-2.782,-4.398,3.08,1.5
ROL,Rollins Inc,NYSE,2022-09-30,TRADE & SERVICES,19890960000,SERVICES-TO DWELLINGS & OTHER BUILDINGS,GA,0.22,0.2,-0.01999999999999999,1,0,728858000,14.76584,23.04496,133.50709,78.262,5.911,10.436,16983.8,117.947,5.095,8.994,3.08,1.5
ROOT,Root Inc,"NASDAQ",2022-09-30,FINANCE,106173000,"FIRE, MARINE & CASUALTY INSURANCE",OH,-4.54,-6.48,-1.9400000000000004,0,0,73700000,-86.83853,-70.28494,85.46875,2045.137,21.232,88.818,-588.2,-65,-4.624,-19.341,3.08,1.5
ROP,Roper Technologies Inc,NYSE,2022-09-30,LIFE SCIENCES,47073300000,"INDUSTRIAL INSTRUMENTS FOR MEASUREMENT, DISPLAY, AND CONTROL",FL,3.67,3.43,-0.23999999999999977,1,0,1350300000,24.21684,43.99022,120.24465,140.522,27.296,48.056,952.1,288.012,1.34,2.36,3.08,1.5
RPAY,Repay Holdings Corp,"NASDAQ",2022-09-30,TRADE & SERVICES,800785000,"SERVICES-BUSINESS SERVICES, NEC",GA,0.24,0.17,-0.06999999999999998,1,0,71555099,8.16881,42.96646,-92.93499,151.696,27.478,50.111,-763.4,-143.233,0.356,0.65,3.08,1.5
RPD,Rapid7 Inc,"NASDAQ",2022-09-30,TECHNOLOGY,1861192000,SERVICES-PREPACKAGED SOFTWARE,MA,0.14,-0.01,-0.15000000000000002,1,0,175765000,-16.34398,-10.3792,80.88558,90.177,62.904,137659.966,-845.3,-424.392,-2.217,-4852.534,3.08,1.5
RPM,RPM International Inc,NYSE,2022-08-31,LIFE SCIENCES,13499870000,"PAINTS, VARNISHES, LACQUERS, ENAMELS & ALLIED PRODS",OH,1.47,1.42,-0.050000000000000044,1,0,1905645000,8.86907,15.217,151.17476,199.345,45.467,154.961,956.6,440.482,2.484,8.467,2.33,1.5
RPT,RPT Realty,NYSE,2022-09-30,REAL ESTATE & CONSTRUCTION,971935000,REAL ESTATE INVESTMENT TRUSTS,MI,0.13,0.06,-0.07,1,0,54730000,23.70729,75.01553,159.36031,14.949,47.738,105.743,216.1,204.324,0.654,1.449,3.08,1.5
RRBI,Red River Bancshares Inc,"NASDAQ",2022-09-30,FINANCE,377156000,STATE COMMERCIAL BANKS,LA,1.42,1.27,-0.1499999999999999,1,0,28225000,36.08857,49.99823,108.59022,6878.524,0.143,1.798,615.2,129.433,0.333,4.185,3.08,1.5
RRC,Range Resources Corp,NYSE,2022-09-30,ENERGY & TRANSPORTATION,7055860000,CRUDE PETROLEUM & NATURAL GAS,TX,1.37,1.27,-0.10000000000000009,1,0,1110545000,33.59495,50.59831,231.81349,41.268,34.103,109.075,2232.7,248.685,5.392,17.245,3.08,1.5
RRGB,Red Robin Gourmet Burgers Inc,"NASDAQ",2022-09-30,TRADE & SERVICES,131247000,RETAIL-EATING PLACES,CO,-1.03,-1.03,0,0,1,295981000,-4.24588,-4.13472,63.81794,53.042,23.216,387.152,-7225.2,-688.008,-1.46,-24.342,3.08,3
RRX,Regal Beloit Corporation,NYSE,2022-09-30,MANUFACTURING,8335051000,MOTORS & GENERATORS,WI,2.66,2.76,0.09999999999999964,1,1,1303900000,9.18782,16.87246,145.1586,289.333,21.426,35.764,812.6,340.317,1.169,1.951,3.08,1.5
RS,Reliance Steel & Aluminum Co,NYSE,2022-09-30,TRADE & SERVICES,12512900000,WHOLESALE-METALS SERVICE CENTERS & OFFICES,CA,6.48,9.15,2.67,1,1,4231600000,9.29908,13.01399,139.39009,325.257,16.283,24.263,3516,150.775,3.857,5.747,3.08,1.5
RSG,Republic Services Inc,NYSE,2022-09-30,ENERGY & TRANSPORTATION,44404462000,REFUSE SYSTEMS,AZ,1.34,1.32,-0.020000000000000018,1,0,4153200000,10.03804,23.81778,159.34277,69.518,-0.442,-1.324,631.5,374.118,1.468,4.393,3.08,1.5
RTL,Necessity Retail REIT Inc,"NASDAQ",2022-09-30,REAL ESTATE & CONSTRUCTION,976185000,REAL ESTATE INVESTMENT TRUSTS,NY,-0.43,-0.43,0,0,1,116176000,-43.57957,33.72642,36.16899,1436.802,180.989,517.706,-56.5,-38.569,-1.088,-3.113,3.08,1.5
RTX,Raytheon Technologies Corp,NYSE,2022-09-30,MANUFACTURING,149664498000,AIRCRAFT ENGINES & ENGINE PARTS,CT,1.21,1.16,-0.050000000000000044,1,0,16951000000,8.18241,14.37673,106.70512,108.985,21.301,48.019,475.9,1119.755,0.877,1.976,3.08,1.5
RUN,Sunrun Inc,"NASDAQ",2022-09-30,MANUFACTURING,6851294000,"HEATING EQUIP, EXCEPT ELEC & WARM AIR; & PLUMBING FIXTURES",CA,0.96,-0.06,-1.02,1,0,631335000,33.35155,52.23075,-64.70602,173.674,43.005,120.649,-23860.8,180.045,1.134,3.181,3.08,1.5
RUSHA,Rush Enterprises A Inc,"NASDAQ",2022-09-30,TRADE & SERVICES,2862022000,RETAIL-AUTO DEALERS & GASOLINE STATIONS,TX,1.59,1.75,0.15999999999999992,1,1,1864286000,4.84775,7.53618,140.56497,127.475,38.971,87.998,2024.5,422.012,2.415,5.453,3.08,1.5
RUTH,Ruth's Hospitality Group Inc,"NASDAQ",2022-09-30,TRADE & SERVICES,563108000,RETAIL-EATING PLACES,FL,0.16,0.44,0.28,1,1,112305000,4.8956,10.96924,122.42634,63.525,5.948,21.795,1550.9,461.24,1.09,3.994,3.08,1.5
RVMD,Revolution Medicines Inc,"NASDAQ",2022-09-30,LIFE SCIENCES,2266829000,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",CA,-0.87,-0.82,0.050000000000000044,0,1,3856000,-1901.68568,-1883.45436,104.36935,921.385,7.894,9.568,-7653300000,10.334,-8.879,-10.761,3.08,1.5
RVNC,Revance The,"NASDAQ",2022-09-30,LIFE SCIENCES,1822360000,PHARMACEUTICAL PREPARATIONS,CA,-1.17,-0.88,0.2899999999999999,0,1,22098000,-383.26093,-314.8475,91.48808,556.113,53.245,260.024,-1120.2,65.015,-11.902,-58.123,3.08,1.5
RVP,Retractable Technologies Inc,NYSE MKT,2022-09-30,LIFE SCIENCES,69497000,SURGICAL & MEDICAL INSTRUMENTS & APPARATUS,TX,0.1603,-0.11,-0.2703,1,0,23021012,23.39278,53.8472,-12.82426,612.158,0.942,1.734,-1714.8,87.955,2.685,4.941,3.08,1.5
RVSB,Riverview Bancorp Inc,"NASDAQ",2022-09-30,FINANCE,171197000,"SAVINGS INSTITUTION, FEDERALLY CHARTERED",WA,0.24,0.21,-0.03,1,0,17348000,29.94005,43.03666,84.65537,5059.061,3.247,37.177,669.3,141.047,0.308,3.529,3.08,1.5
RVYL,Ryvyl Inc,"NASDAQ",2022-09-30,TRADE & SERVICES,35150400,SERVICES-MANAGEMENT CONSULTING SERVICES,CA,-0.32,0.24,0.56,0,1,10629691,-142.71607,-112.2298,20.18942,250.749,0.541,1.91,-337.7,-41.925,-12.394,-43.711,3.08,1.5
RWT,Redwood Trust Inc,NYSE,2022-09-30,REAL ESTATE & CONSTRUCTION,893195000,REAL ESTATE INVESTMENT TRUSTS,CA,-0.44,-0.85,-0.41,0,0,1827000,-2759.22277,5371.53804,174.65831,14.014,27.723,315.749,-61.7,89.822,-0.383,-4.367,3.08,1.5
RXRX,Recursion Pharmaceuticals Inc,"NASDAQ",2022-09-30,LIFE SCIENCES,1764766000,"BIOLOGICAL PRODUCTS, (NO DISGNOSTIC SUBSTANCES)",UT,-0.35,-0.38,-0.030000000000000027,0,0,13147000,-459.76268,-459.08572,103.52056,580.011,0.107,0.169,-481330.8,36.109,-9.884,-15.577,3.08,1.5
RXST,Rxsight Inc,"NASDAQ",2022-09-30,LIFE SCIENCES,393647000,OPHTHALMIC GOODS,CA,-0.61,-0.61,0,0,1,11316000,-148.62142,-128.4818,94.88643,850.208,25.705,41.711,-1228.5,-31.847,-10.801,-17.526,3.08,1.5
RXT,Rackspace Technology Inc,"NASDAQ",2022-09-30,TECHNOLOGY,1023883000,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.",TX,0.1,0.17,0.07,1,1,787600000,-64.96953,-49.03504,93.16005,125.124,58.412,407.344,-911.5,-40.473,-8.997,-62.739,3.08,1.5
RYAM,Rayonier Advanced Materials,NYSE,2022-09-30,LIFE SCIENCES,511770000,"PLASTIC MATERIAL, SYNTH RESIN/RUBBER, CELLULOS (NO GLASS)",FL,0.45,-0.36,-0.81,1,0,449959000,6.57993,9.84779,96.35897,202.113,-0.294,-0.882,173.6,157.199,1.267,3.797,3.08,1.5
RYI,Ryerson Holding Corp,NYSE,2022-09-30,TRADE & SERVICES,1125562000,WHOLESALE-METALS SERVICE CENTERS & OFFICES,IL,1.48,5.31,3.8299999999999996,1,1,1543100000,3.57073,6.41566,153.35753,241.277,18.723,53.887,1111.8,491.833,2.163,6.226,3.08,1.5
RYN,Rayonier Inc,NYSE,2022-09-30,REAL ESTATE & CONSTRUCTION,5228805000,REAL ESTATE INVESTMENT TRUSTS,FL,0.15,0.16,0.010000000000000009,1,1,195287000,10.53731,31.70923,198.77053,315.914,43.21,82.74,451.7,127.913,0.593,1.135,3.08,1.5
S,SentinelOne Inc,NYSE,2022-07-31,TECHNOLOGY,4151938000,SERVICES-PREPACKAGED SOFTWARE,CA,-0.2,-0.21,-0.009999999999999981,0,0,102505000,-93.95249,-93.50861,112.34191,417.205,1.292,1.682,-17824.1,-68.785,-4.252,-5.535,1.58,1.25
SABR,Sabre Corpo,"NASDAQ",2022-09-30,TECHNOLOGY,2042405000,"SERVICES-COMPUTER PROGRAMMING, DATA PROCESSING, ETC.",TX,-0.25,-0.25,0,0,1,586274000,-23.09091,-3.73307,41.76146,188.797,94.469,-647.818,-73.3,-230.428,-2.697,18.494,3.08,1.5
SAFE,Safehold Inc,NYSE,2022-09-30,REAL ESTATE & CONSTRUCTION,1823956000,"LESSORS OF REAL PROPERTY, NEC",NY,1.06,0.37,-0.6900000000000001,1,0,71696000,92.16274,105.38105,110.69964,55.856,59.72,163.632,206.3,89.096,1.141,3.126,3.08,1.5
SAFT,Safety Insurance Group Inc,"NASDAQ",2022-09-30,FINANCE,1309288000,"FIRE, MARINE & CASUALTY INSURANCE",MA,1.13,1.91,0.78,1,1,192348000,3.21917,4.9478,-1876.01744,1073.49,1.551,3.825,-88002.3,-901.001,0.32,0.789,3.08,1.5
SAGE,Sage Therapeutic,"NASDAQ",2022-09-30,LIFE SCIENCES,2594520000,PHARMACEUTICAL PREPARATIONS,MA,-2.31,-2.13,0.18000000000000016,0,1,1739000,-7896.66475,-7643.35825,103.02717,1469.704,0.926,0.998,-3428.2,43.505,-9.241,-9.95,3.08,1.5
SAH,Sonic Automotive Inc,NYSE,2022-09-30,TRADE & SERVICES,1903143000,RETAIL-AUTO DEALERS & GASOLINE STATIONS,NC,2.23,2.34,0.10999999999999988,1,1,3425200000,2.54876,5.02452,170.56128,102.24,31.531,137.537,650.2,665.178,1.808,7.887,3.08,1.5
SAIA,Saia Inc,"NASDAQ",2022-09-30,ENERGY & TRANSPORTATION,6290665000,TRUCKING (NO LOCAL),GA,3.67,4.1,0.4299999999999997,1,1,728865000,13.43061,23.18248,131.12033,162.911,6.774,9.624,22092.1,407.973,4.574,6.498,3.08,1.5
SAL,Salisbury Bancorp Inc,"NASDAQ",2022-09-30,FINANCE,178725000,"SAVINGS INSTITUTION, FEDERALLY CHARTERED",CT,0.75,0.66,-0.08999999999999997,1,0,13842000,31.32495,54.99205,-27.74446,175.342,3.423,42.03,-103.3,122.924,0.287,3.521,3.08,1.5
SALM,Salem Media Group Inc,"NASDAQ",2022-09-30,TECHNOLOGY,36198300,RADIO BROADCASTING STATIONS,CA,-0.44,0.33,0.77,0,1,63553000,-18.70093,-13.19214,73.90829,78.518,31.437,89.808,-279.6,-394.304,-2.344,-6.695,3.08,1.5
SAM,Boston Beer Company Inc,NYSE,2022-09-30,MANUFACTURING,4727234000,MALT BEVERAGES,MA,2.21,4.31,2.0999999999999996,1,1,596453000,4.57471,6.44292,140.6069,168.615,3.659,5.215,5054.8,944.609,1.783,2.541,3.08,1.5
SAMG,Silvercrest Asset Management Group Inc,"NASDAQ",2022-09-30,FINANCE,184270000,INVESTMENT ADVICE,NY,0.34,0.39,0.04999999999999999,1,1,28971000,11.84978,19.5851,206.87445,723.67,3.086,7.271,6515.6,350.364,1.674,3.943,3.08,1.5
SANM,Sanmina Corporation,"NASDAQ",2022-09-30,MANUFACTURING,3870762000,PRINTED CIRCUIT BOARDS,CA,1.5,1.3,-0.19999999999999996,1,0,2202561000,2.93858,5.33116,169.19535,159.987,7.135,18.629,1540,275.615,1.332,3.477,3.08,1.5
SANW,S&W Seed Company,"NASDAQ",2022-09-30,LIFE SCIENCES,49945200,AGRICULTURAL PRODUCTION-CROPS,CA,-0.1,-0.27,-0.17,0,0,18652558,-24.17331,-12.0526,75.40351,105.516,38.212,100.231,-331.4,-99.902,-3.333,-8.742,3.08,1.5
SASR,Sandy Spring Bancorp Inc,"NASDAQ",2022-09-30,FINANCE,1613445000,"NATIONAL COMMERCIAL BANKS",MD,0.77,0.93,0.16000000000000003,1,1,110952000,30.26895,59.08231,89.34016,2.519,10.289,97.554,171.8,134.505,0.244,2.313,3.08,1.5
SATS,EchoStar Corporation,"NASDAQ",2022-09-30,MANUFACTURING,1419876000,RADIO & TV BROADCASTING & COMMUNICATIONS EQUIPMENT,CO,0.27,0.16,-0.11000000000000001,1,0,513614000,3.80636,30.53324,240.58312,502.459,24.433,43.514,339.7,1493.402,0.319,0.568,3.08,1.5
SAVE,Spirit Airlines Inc,NYSE,2022-09-30,ENERGY & TRANSPORTATION,2317566000,"AIR TRANSPORTATION, SCHEDULED",FL,0.03,-0.3,-0.32999999999999996,1,0,1316048000,-2.76411,-2.35166,100.03574,92.929,35.642,168.265,-204.9,-762.889,-0.419,-1.977,3.08,1.5
SBAC,SBA Communications Corp,"NASDAQ",2022-09-30,REAL ESTATE & CONSTRUCTION,31876962000,REAL ESTATE INVESTMENT TRUSTS,FL,0.91,0.64,-0.27,1,0,675584000,14.80334,30.82474,242.96513,39.586,124.226,572187.454,4903.9,497.986,1.005,4630.046,3.08,1.5
SBCF,Seacoast Banking Corporation of Florida,"NASDAQ",2022-09-30,FINANCE,2147982000,STATE COMMERCIAL BANKS,FL,0.47,0.53,0.06000000000000005,1,1,99702000,29.32439,43.04628,-41.94685,232.098,1.605,12.894,-393.1,131.145,0.283,2.27,3.08,1.5
SBFG,SB Financial Group Inc,"NASDAQ",2022-09-30,FINANCE,117376000,STATE COMMERCIAL BANKS,OH,0.47,0.4,-0.06999999999999995,1,0,15373000,21.73941,35.38672,-116.21783,167.293,19.439,221.032,-291.2,149.282,0.256,2.916,3.08,1.5
